,chembl_compound,uniprot_id,drugbankId
342,CHEMBL.COMPOUND:CHEMBL4596392,UniProtKB:P29597,
343,CHEMBL.COMPOUND:CHEMBL968,UniProtKB:P14867,DB00690
344,CHEMBL.COMPOUND:CHEMBL968,UniProtKB:P47869,DB00690
345,CHEMBL.COMPOUND:CHEMBL968,UniProtKB:P31644,DB00690
346,CHEMBL.COMPOUND:CHEMBL968,UniProtKB:Q99928,DB00690
347,CHEMBL.COMPOUND:CHEMBL968,UniProtKB:P18507,DB00690
348,CHEMBL.COMPOUND:CHEMBL968,UniProtKB:Q8N1C3,DB00690
349,CHEMBL.COMPOUND:CHEMBL968,UniProtKB:P34903,DB00690
350,CHEMBL.COMPOUND:CHEMBL1086,UniProtKB:Q9Y5Y9,DB00527
351,CHEMBL.COMPOUND:CHEMBL1086,UniProtKB:Q14524,DB00527
352,CHEMBL.COMPOUND:CHEMBL5095049,UniProtKB:O60674,
353,CHEMBL.COMPOUND:CHEMBL5095049,UniProtKB:P36888,
354,CHEMBL.COMPOUND:CHEMBL1089,UniProtKB:P21397,DB00780
355,CHEMBL.COMPOUND:CHEMBL1089,UniProtKB:P27338,DB00780
356,CHEMBL.COMPOUND:CHEMBL1504,UniProtKB:P04150,
357,CHEMBL.COMPOUND:CHEMBL4594403,UniProtKB:P42263,
358,CHEMBL.COMPOUND:CHEMBL4594403,UniProtKB:P42261,
359,CHEMBL.COMPOUND:CHEMBL4594403,UniProtKB:P42262,
360,CHEMBL.COMPOUND:CHEMBL4594403,UniProtKB:P48058,
361,CHEMBL.COMPOUND:CHEMBL21536,UniProtKB:P11229,DB15357
362,CHEMBL.COMPOUND:CHEMBL21536,UniProtKB:P08173,DB15357
363,CHEMBL.COMPOUND:CHEMBL2424780,UniProtKB:Q9NYK1,DB12687
364,CHEMBL.COMPOUND:CHEMBL1433,UniProtKB:P22894,DB00254
365,CHEMBL.COMPOUND:CHEMBL1433,UniProtKB:P09237,DB00254
366,CHEMBL.COMPOUND:CHEMBL1433,UniProtKB:P45452,DB00254
367,CHEMBL.COMPOUND:CHEMBL1433,UniProtKB:P03956,DB00254
368,CHEMBL.COMPOUND:CHEMBL1200392,UniProtKB:P35367,
369,CHEMBL.COMPOUND:CHEMBL1808388,UniProtKB:P31639,DB12236
370,CHEMBL.COMPOUND:CHEMBL4206033,UniProtKB:O75874,
371,CHEMBL.COMPOUND:CHEMBL2219422,UniProtKB:Q9Y243,DB11648
372,CHEMBL.COMPOUND:CHEMBL2219422,UniProtKB:P31751,DB11648
373,CHEMBL.COMPOUND:CHEMBL2219422,UniProtKB:P31749,DB11648
374,CHEMBL.COMPOUND:CHEMBL1976040,UniProtKB:P30291,DB11740
375,CHEMBL.COMPOUND:CHEMBL1770916,UniProtKB:P49810,DB12005
376,CHEMBL.COMPOUND:CHEMBL1770916,UniProtKB:Q9NZ42,DB12005
377,CHEMBL.COMPOUND:CHEMBL1770916,UniProtKB:Q96BI3,DB12005
378,CHEMBL.COMPOUND:CHEMBL1770916,UniProtKB:P49768,DB12005
379,CHEMBL.COMPOUND:CHEMBL1770916,UniProtKB:Q92542,DB12005
380,CHEMBL.COMPOUND:CHEMBL1770916,UniProtKB:Q8WW43,DB12005
381,CHEMBL.COMPOUND:CHEMBL2062335,UniProtKB:P08588,
382,CHEMBL.COMPOUND:CHEMBL865,UniProtKB:P35354,DB00580
383,CHEMBL.COMPOUND:CHEMBL1200399,UniProtKB:P08908,
384,CHEMBL.COMPOUND:CHEMBL4594301,UniProtKB:P14867,
385,CHEMBL.COMPOUND:CHEMBL4594301,UniProtKB:P47869,
386,CHEMBL.COMPOUND:CHEMBL4594301,UniProtKB:P31644,
387,CHEMBL.COMPOUND:CHEMBL4594301,UniProtKB:Q99928,
388,CHEMBL.COMPOUND:CHEMBL4594301,UniProtKB:P18507,
389,CHEMBL.COMPOUND:CHEMBL4594301,UniProtKB:Q8N1C3,
390,CHEMBL.COMPOUND:CHEMBL4594301,UniProtKB:P34903,
391,CHEMBL.COMPOUND:CHEMBL3545351,UniProtKB:Q13224,DB12878
392,CHEMBL.COMPOUND:CHEMBL3545351,UniProtKB:Q12879,DB12878
393,CHEMBL.COMPOUND:CHEMBL3545351,UniProtKB:Q05586,DB12878
394,CHEMBL.COMPOUND:CHEMBL3545351,UniProtKB:Q14957,DB12878
395,CHEMBL.COMPOUND:CHEMBL3545351,UniProtKB:O15399,DB12878
396,CHEMBL.COMPOUND:CHEMBL3545351,UniProtKB:O60391,DB12878
397,CHEMBL.COMPOUND:CHEMBL3545351,UniProtKB:Q8TCU5,DB12878
398,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:Q3ZCM7,DB01873
399,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:Q9BVA1,DB01873
400,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:P04350,DB01873
401,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:Q13885,DB01873
402,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:P68371,DB01873
403,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:P07437,DB01873
404,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:Q9H4B7,DB01873
405,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:Q13509,DB01873
406,CHEMBL.COMPOUND:CHEMBL96172,UniProtKB:Q9BUF5,DB01873
407,CHEMBL.COMPOUND:CHEMBL2147777,UniProtKB:P27487,DB11950
408,CHEMBL.COMPOUND:CHEMBL1237026,UniProtKB:Q02643,DB08869
409,CHEMBL.COMPOUND:CHEMBL3818875,UniProtKB:P34913,
410,CHEMBL.COMPOUND:CHEMBL4802163,UniProtKB:O60674,
411,CHEMBL.COMPOUND:CHEMBL4802163,UniProtKB:P23458,
412,CHEMBL.COMPOUND:CHEMBL4802163,UniProtKB:P29597,
413,CHEMBL.COMPOUND:CHEMBL4802163,UniProtKB:P52333,
414,CHEMBL.COMPOUND:CHEMBL4466233,UniProtKB:O14744,
415,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q01118,
416,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q99250,
417,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q15858,
418,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q9UI33,
419,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:P35498,
420,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q9UQD0,
421,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q9NY46,
422,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:P35499,
423,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q9Y5Y9,
424,CHEMBL.COMPOUND:CHEMBL1200819,UniProtKB:Q14524,
425,CHEMBL.COMPOUND:CHEMBL254219,UniProtKB:Q13733,DB01396
426,CHEMBL.COMPOUND:CHEMBL254219,UniProtKB:P05023,DB01396
427,CHEMBL.COMPOUND:CHEMBL254219,UniProtKB:P13637,DB01396
428,CHEMBL.COMPOUND:CHEMBL254219,UniProtKB:P50993,DB01396
429,CHEMBL.COMPOUND:CHEMBL1200870,UniProtKB:P07550,
430,CHEMBL.COMPOUND:CHEMBL1200870,UniProtKB:P08588,
431,CHEMBL.COMPOUND:CHEMBL3701238,UniProtKB:P11362,DB15149
432,CHEMBL.COMPOUND:CHEMBL3701238,UniProtKB:P21802,DB15149
433,CHEMBL.COMPOUND:CHEMBL3701238,UniProtKB:P22607,DB15149
434,CHEMBL.COMPOUND:CHEMBL3701238,UniProtKB:P22455,DB15149
435,CHEMBL.COMPOUND:CHEMBL1951914,UniProtKB:P51681,
436,CHEMBL.COMPOUND:CHEMBL592374,UniProtKB:Q01959,DB05964
437,CHEMBL.COMPOUND:CHEMBL592374,UniProtKB:P23975,DB05964
438,CHEMBL.COMPOUND:CHEMBL592374,UniProtKB:P31645,DB05964
439,CHEMBL.COMPOUND:CHEMBL1201002,UniProtKB:P13945,
440,CHEMBL.COMPOUND:CHEMBL1201002,UniProtKB:P07550,
441,CHEMBL.COMPOUND:CHEMBL1201002,UniProtKB:P08588,
442,CHEMBL.COMPOUND:CHEMBL1224,UniProtKB:P35367,DB09488
443,CHEMBL.COMPOUND:CHEMBL2107826,UniProtKB:P13945,DB14895
444,CHEMBL.COMPOUND:CHEMBL1201520,UniProtKB:P23945,DB00094
445,CHEMBL.COMPOUND:CHEMBL4650216,UniProtKB:O43614,
446,CHEMBL.COMPOUND:CHEMBL4650216,UniProtKB:O43613,
447,CHEMBL.COMPOUND:CHEMBL1607,UniProtKB:Q969P6,
448,CHEMBL.COMPOUND:CHEMBL1130,UniProtKB:P04818,DB12947
449,CHEMBL.COMPOUND:CHEMBL3746388,UniProtKB:Q96RI1,DB16045
450,CHEMBL.COMPOUND:CHEMBL19236,UniProtKB:Q9Y2I1,DB09242
451,CHEMBL.COMPOUND:CHEMBL3358920,UniProtKB:P21453,DB14766
452,CHEMBL.COMPOUND:CHEMBL363648,UniProtKB:Q16539,DB16108
453,CHEMBL.COMPOUND:CHEMBL4650323,UniProtKB:Q06187,
454,CHEMBL.COMPOUND:CHEMBL1200490,UniProtKB:P30968,DB00050
455,CHEMBL.COMPOUND:CHEMBL3137318,UniProtKB:P09874,
456,CHEMBL.COMPOUND:CHEMBL3137318,UniProtKB:Q9UGN5,
457,CHEMBL.COMPOUND:CHEMBL4297458,UniProtKB:Q15059,DB15435
458,CHEMBL.COMPOUND:CHEMBL4297458,UniProtKB:O60885,DB15435
459,CHEMBL.COMPOUND:CHEMBL4297458,UniProtKB:Q58F21,DB15435
460,CHEMBL.COMPOUND:CHEMBL4297458,UniProtKB:P25440,DB15435
461,CHEMBL.COMPOUND:CHEMBL221959,UniProtKB:O60674,DB08895
462,CHEMBL.COMPOUND:CHEMBL221959,UniProtKB:P23458,DB08895
463,CHEMBL.COMPOUND:CHEMBL221959,UniProtKB:P29597,DB08895
464,CHEMBL.COMPOUND:CHEMBL221959,UniProtKB:P52333,DB08895
465,CHEMBL.COMPOUND:CHEMBL4297590,UniProtKB:O43614,DB15031
466,CHEMBL.COMPOUND:CHEMBL4297590,UniProtKB:O43613,DB15031
467,CHEMBL.COMPOUND:CHEMBL728,UniProtKB:P14416,DB00433
468,CHEMBL.COMPOUND:CHEMBL482767,UniProtKB:O14965,DB06134
469,CHEMBL.COMPOUND:CHEMBL482767,UniProtKB:Q9UQB9,DB06134
470,CHEMBL.COMPOUND:CHEMBL482767,UniProtKB:Q96GD4,DB06134
471,CHEMBL.COMPOUND:CHEMBL3234237,UniProtKB:P14416,DB12579
472,CHEMBL.COMPOUND:CHEMBL272980,UniProtKB:Q96DB2,DB11830
473,CHEMBL.COMPOUND:CHEMBL272980,UniProtKB:Q13547,DB11830
474,CHEMBL.COMPOUND:CHEMBL272980,UniProtKB:Q92769,DB11830
475,CHEMBL.COMPOUND:CHEMBL272980,UniProtKB:Q9BY41,DB11830
476,CHEMBL.COMPOUND:CHEMBL272980,UniProtKB:O15379,DB11830
477,CHEMBL.COMPOUND:CHEMBL3099695,UniProtKB:P15538,DB11837
478,CHEMBL.COMPOUND:CHEMBL660,UniProtKB:Q13224,DB00915
479,CHEMBL.COMPOUND:CHEMBL660,UniProtKB:Q12879,DB00915
480,CHEMBL.COMPOUND:CHEMBL660,UniProtKB:Q05586,DB00915
481,CHEMBL.COMPOUND:CHEMBL660,UniProtKB:Q14957,DB00915
482,CHEMBL.COMPOUND:CHEMBL660,UniProtKB:O15399,DB00915
483,CHEMBL.COMPOUND:CHEMBL660,UniProtKB:O60391,DB00915
484,CHEMBL.COMPOUND:CHEMBL660,UniProtKB:Q8TCU5,DB00915
485,CHEMBL.COMPOUND:CHEMBL231616,UniProtKB:Q7LG56,DB11940
486,CHEMBL.COMPOUND:CHEMBL231616,UniProtKB:P23921,DB11940
487,CHEMBL.COMPOUND:CHEMBL551466,UniProtKB:P20309,
488,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q01118,DB09119
489,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q99250,DB09119
490,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q15858,DB09119
491,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q9UI33,DB09119
492,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:P35498,DB09119
493,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q9UQD0,DB09119
494,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q9NY46,DB09119
495,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:P35499,DB09119
496,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q9Y5Y9,DB09119
497,CHEMBL.COMPOUND:CHEMBL87992,UniProtKB:Q14524,DB09119
498,CHEMBL.COMPOUND:CHEMBL3989915,UniProtKB:P41145,DB11938
499,CHEMBL.COMPOUND:CHEMBL4297610,UniProtKB:O75874,DB16267
500,CHEMBL.COMPOUND:CHEMBL11662,UniProtKB:P24557,DB12017
501,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:Q15139,DB06595
502,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:Q02156,DB06595
503,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P05129,DB06595
504,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:Q05655,DB06595
505,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P16234,DB06595
506,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P41743,DB06595
507,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P36888,DB06595
508,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:O94806,DB06595
509,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P17252,DB06595
510,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P10721,DB06595
511,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:Q04759,DB06595
512,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P09619,DB06595
513,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P05771,DB06595
514,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:Q05513,DB06595
515,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P24723,DB06595
516,CHEMBL.COMPOUND:CHEMBL608533,UniProtKB:P35968,DB06595
517,CHEMBL.COMPOUND:CHEMBL4298150,UniProtKB:P21453,
518,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q01118,
519,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q99250,
520,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q15858,
521,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q9UI33,
522,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:P35498,
523,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q9UQD0,
524,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q9NY46,
525,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:P35499,
526,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q9Y5Y9,
527,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q14524,
528,CHEMBL.COMPOUND:CHEMBL3989686,UniProtKB:P28223,DB11686
529,CHEMBL.COMPOUND:CHEMBL3218576,UniProtKB:P42336,DB12483
530,CHEMBL.COMPOUND:CHEMBL3218576,UniProtKB:O00329,DB12483
531,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P28222,DB06288
532,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P14416,DB06288
533,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:Q70Z44,DB06288
534,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P46098,DB06288
535,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P41595,DB06288
536,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P35462,DB06288
537,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P28566,DB06288
538,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P08908,DB06288
539,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P28221,DB06288
540,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P28335,DB06288
541,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:O95264,DB06288
542,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P50406,DB06288
543,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P30939,DB06288
544,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:Q8WXA8,DB06288
545,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P47898,DB06288
546,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P34969,DB06288
547,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:P28223,DB06288
548,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:Q13639,DB06288
549,CHEMBL.COMPOUND:CHEMBL243712,UniProtKB:A5X5Y0,DB06288
550,CHEMBL.COMPOUND:CHEMBL134713,UniProtKB:P36544,DB05708
551,CHEMBL.COMPOUND:CHEMBL2108184,UniProtKB:Q5XXA6,DB04941
552,CHEMBL.COMPOUND:CHEMBL2108184,UniProtKB:P13569,DB04941
553,CHEMBL.COMPOUND:CHEMBL476323,UniProtKB:Q9Y5N1,DB11910
554,CHEMBL.COMPOUND:CHEMBL1289494,UniProtKB:P17948,DB11800
555,CHEMBL.COMPOUND:CHEMBL1289494,UniProtKB:P10721,DB11800
556,CHEMBL.COMPOUND:CHEMBL1289494,UniProtKB:P09619,DB11800
557,CHEMBL.COMPOUND:CHEMBL1289494,UniProtKB:P35916,DB11800
558,CHEMBL.COMPOUND:CHEMBL1289494,UniProtKB:P35968,DB11800
559,CHEMBL.COMPOUND:CHEMBL3707395,UniProtKB:Q07869,DB05187
560,CHEMBL.COMPOUND:CHEMBL3707395,UniProtKB:Q03181,DB05187
561,CHEMBL.COMPOUND:CHEMBL1829335,UniProtKB:Q9Y5N1,DB12900
562,CHEMBL.COMPOUND:CHEMBL1200781,UniProtKB:P31645,
563,CHEMBL.COMPOUND:CHEMBL1201549,UniProtKB:Q03431,
564,CHEMBL.COMPOUND:CHEMBL3686884,UniProtKB:P11362,
565,CHEMBL.COMPOUND:CHEMBL3686884,UniProtKB:P21802,
566,CHEMBL.COMPOUND:CHEMBL3686884,UniProtKB:P22607,
567,CHEMBL.COMPOUND:CHEMBL2106217,UniProtKB:Q99720,
568,CHEMBL.COMPOUND:CHEMBL2106217,UniProtKB:P28221,
569,CHEMBL.COMPOUND:CHEMBL2106217,UniProtKB:P28335,
570,CHEMBL.COMPOUND:CHEMBL38943,UniProtKB:Q03181,DB05416
571,CHEMBL.COMPOUND:CHEMBL1159650,UniProtKB:P04150,DB01013
572,CHEMBL.COMPOUND:CHEMBL19,UniProtKB:P43166,DB00703
573,CHEMBL.COMPOUND:CHEMBL19,UniProtKB:P00918,DB00703
574,CHEMBL.COMPOUND:CHEMBL19,UniProtKB:P22748,DB00703
575,CHEMBL.COMPOUND:CHEMBL19,UniProtKB:P00915,DB00703
576,CHEMBL.COMPOUND:CHEMBL1614710,UniProtKB:P17948,DB05913
577,CHEMBL.COMPOUND:CHEMBL1614710,UniProtKB:P10721,DB05913
578,CHEMBL.COMPOUND:CHEMBL1614710,UniProtKB:P35916,DB05913
579,CHEMBL.COMPOUND:CHEMBL1614710,UniProtKB:P35968,DB05913
580,CHEMBL.COMPOUND:CHEMBL592,UniProtKB:P35372,DB00854
581,CHEMBL.COMPOUND:CHEMBL149082,UniProtKB:P05067,DB06527
582,CHEMBL.COMPOUND:CHEMBL1516474,UniProtKB:Q13639,
583,CHEMBL.COMPOUND:CHEMBL1095032,UniProtKB:P00742,DB11984
584,CHEMBL.COMPOUND:CHEMBL416146,UniProtKB:P35354,DB01628
585,CHEMBL.COMPOUND:CHEMBL2107729,UniProtKB:Q02108,DB12805
586,CHEMBL.COMPOUND:CHEMBL2107729,UniProtKB:Q02153,DB12805
587,CHEMBL.COMPOUND:CHEMBL2107729,UniProtKB:P33402,DB12805
588,CHEMBL.COMPOUND:CHEMBL193482,UniProtKB:Q92731,DB04573
589,CHEMBL.COMPOUND:CHEMBL193482,UniProtKB:P03372,DB04573
590,CHEMBL.COMPOUND:CHEMBL332750,UniProtKB:P27815,DB05298
591,CHEMBL.COMPOUND:CHEMBL332750,UniProtKB:Q08493,DB05298
592,CHEMBL.COMPOUND:CHEMBL332750,UniProtKB:Q07343,DB05298
593,CHEMBL.COMPOUND:CHEMBL332750,UniProtKB:Q08499,DB05298
594,CHEMBL.COMPOUND:CHEMBL244243,UniProtKB:P37288,
595,CHEMBL.COMPOUND:CHEMBL481958,UniProtKB:P11388,
596,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:P42345,
597,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:P48736,
598,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:P42336,
599,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:Q92569,
600,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:P37023,
601,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:Q8WYR1,
602,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:O00459,
603,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:P42338,
604,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:P27986,
605,CHEMBL.COMPOUND:CHEMBL5095025,UniProtKB:O00329,
606,CHEMBL.COMPOUND:CHEMBL2204263,UniProtKB:P41597,DB12632
607,CHEMBL.COMPOUND:CHEMBL1482,UniProtKB:P20309,DB01019
608,CHEMBL.COMPOUND:CHEMBL1482,UniProtKB:P08172,DB01019
609,CHEMBL.COMPOUND:CHEMBL1729,UniProtKB:Q13639,
610,CHEMBL.COMPOUND:CHEMBL2364609,UniProtKB:Q13224,
611,CHEMBL.COMPOUND:CHEMBL2364609,UniProtKB:Q12879,
612,CHEMBL.COMPOUND:CHEMBL2364609,UniProtKB:Q05586,
613,CHEMBL.COMPOUND:CHEMBL2364609,UniProtKB:Q14957,
614,CHEMBL.COMPOUND:CHEMBL2364609,UniProtKB:O15399,
615,CHEMBL.COMPOUND:CHEMBL2364609,UniProtKB:O60391,
616,CHEMBL.COMPOUND:CHEMBL2364609,UniProtKB:Q8TCU5,
617,CHEMBL.COMPOUND:CHEMBL408403,UniProtKB:P30556,DB11842
618,CHEMBL.COMPOUND:CHEMBL3989929,UniProtKB:Q15109,DB12689
619,CHEMBL.COMPOUND:CHEMBL1201764,UniProtKB:P20309,DB06702
620,CHEMBL.COMPOUND:CHEMBL1201764,UniProtKB:P08172,DB06702
621,CHEMBL.COMPOUND:CHEMBL562318,UniProtKB:Q9Y233,DB08387
622,CHEMBL.COMPOUND:CHEMBL23,UniProtKB:O60840,DB00343
623,CHEMBL.COMPOUND:CHEMBL23,UniProtKB:Q01668,DB00343
624,CHEMBL.COMPOUND:CHEMBL23,UniProtKB:Q13698,DB00343
625,CHEMBL.COMPOUND:CHEMBL23,UniProtKB:Q13936,DB00343
626,CHEMBL.COMPOUND:CHEMBL1631540,UniProtKB:P28222,
627,CHEMBL.COMPOUND:CHEMBL1631540,UniProtKB:P08908,
628,CHEMBL.COMPOUND:CHEMBL1631540,UniProtKB:P28221,
629,CHEMBL.COMPOUND:CHEMBL1631540,UniProtKB:P31645,
630,CHEMBL.COMPOUND:CHEMBL1201178,UniProtKB:Q01959,
631,CHEMBL.COMPOUND:CHEMBL1201178,UniProtKB:P23975,
632,CHEMBL.COMPOUND:CHEMBL1201178,UniProtKB:Q05940,
633,CHEMBL.COMPOUND:CHEMBL2107361,UniProtKB:P22102,DB12757
634,CHEMBL.COMPOUND:CHEMBL1200430,UniProtKB:P03372,DB13952
635,CHEMBL.COMPOUND:CHEMBL2107832,UniProtKB:P36507,DB14904
636,CHEMBL.COMPOUND:CHEMBL2107832,UniProtKB:Q02750,DB14904
637,CHEMBL.COMPOUND:CHEMBL4081711,UniProtKB:Q9NWZ3,DB15143
638,CHEMBL.COMPOUND:CHEMBL415049,UniProtKB:Q96GD4,DB11747
639,CHEMBL.COMPOUND:CHEMBL1628234,UniProtKB:P23975,
640,CHEMBL.COMPOUND:CHEMBL809,UniProtKB:P31645,DB01104
641,CHEMBL.COMPOUND:CHEMBL3545367,UniProtKB:O43614,DB11951
642,CHEMBL.COMPOUND:CHEMBL3545367,UniProtKB:O43613,DB11951
643,CHEMBL.COMPOUND:CHEMBL4297256,UniProtKB:P28845,
644,CHEMBL.COMPOUND:CHEMBL193240,UniProtKB:P27815,DB01656
645,CHEMBL.COMPOUND:CHEMBL193240,UniProtKB:Q08493,DB01656
646,CHEMBL.COMPOUND:CHEMBL193240,UniProtKB:Q07343,DB01656
647,CHEMBL.COMPOUND:CHEMBL193240,UniProtKB:Q08499,DB01656
648,CHEMBL.COMPOUND:CHEMBL4213970,UniProtKB:P28482,
649,CHEMBL.COMPOUND:CHEMBL4213970,UniProtKB:P27361,
650,CHEMBL.COMPOUND:CHEMBL4594254,UniProtKB:P43681,
651,CHEMBL.COMPOUND:CHEMBL4594254,UniProtKB:P32297,
652,CHEMBL.COMPOUND:CHEMBL4594254,UniProtKB:P30926,
653,CHEMBL.COMPOUND:CHEMBL4594254,UniProtKB:P17787,
654,CHEMBL.COMPOUND:CHEMBL409,UniProtKB:P10275,DB01128
655,CHEMBL.COMPOUND:CHEMBL4650365,UniProtKB:P03372,
656,CHEMBL.COMPOUND:CHEMBL1531,UniProtKB:P06401,DB00294
657,CHEMBL.COMPOUND:CHEMBL783,UniProtKB:Q14654,DB00731
658,CHEMBL.COMPOUND:CHEMBL783,UniProtKB:Q09428,DB00731
659,CHEMBL.COMPOUND:CHEMBL2079130,UniProtKB:P20648,DB11739
660,CHEMBL.COMPOUND:CHEMBL2079130,UniProtKB:P51164,DB11739
661,CHEMBL.COMPOUND:CHEMBL2107308,UniProtKB:P22303,
662,CHEMBL.COMPOUND:CHEMBL356359,UniProtKB:Q13639,DB04873
663,CHEMBL.COMPOUND:CHEMBL1085699,UniProtKB:O60840,DB09238
664,CHEMBL.COMPOUND:CHEMBL1085699,UniProtKB:Q01668,DB09238
665,CHEMBL.COMPOUND:CHEMBL1085699,UniProtKB:Q13698,DB09238
666,CHEMBL.COMPOUND:CHEMBL1085699,UniProtKB:Q13936,DB09238
667,CHEMBL.COMPOUND:CHEMBL1200862,UniProtKB:P07101,DB00765
668,CHEMBL.COMPOUND:CHEMBL607707,UniProtKB:P00533,DB05524
669,CHEMBL.COMPOUND:CHEMBL3264610,UniProtKB:P05093,DB12275
670,CHEMBL.COMPOUND:CHEMBL3264610,UniProtKB:P10275,DB12275
671,CHEMBL.COMPOUND:CHEMBL3348923,UniProtKB:P15056,DB15266
672,CHEMBL.COMPOUND:CHEMBL3348923,UniProtKB:P04049,DB15266
673,CHEMBL.COMPOUND:CHEMBL3348923,UniProtKB:P10398,DB15266
674,CHEMBL.COMPOUND:CHEMBL1466,UniProtKB:Q9BQB6,DB00266
675,CHEMBL.COMPOUND:CHEMBL316561,UniProtKB:P32239,DB13431
676,CHEMBL.COMPOUND:CHEMBL316561,UniProtKB:P32238,DB13431
677,CHEMBL.COMPOUND:CHEMBL643,UniProtKB:P35367,DB01069
678,CHEMBL.COMPOUND:CHEMBL296522,UniProtKB:Q70Z44,DB04917
679,CHEMBL.COMPOUND:CHEMBL296522,UniProtKB:P46098,DB04917
680,CHEMBL.COMPOUND:CHEMBL296522,UniProtKB:O95264,DB04917
681,CHEMBL.COMPOUND:CHEMBL296522,UniProtKB:Q8WXA8,DB04917
